forecast_date,city_id,temp,humidity,wind_speed,rain_prob,description,date_extraction
2020-11-22,4,9.9,64.3,21.4,0.0,Clear conditions throughout the day.,2020-11-21
2020-11-23,4,10.0,69.6,18.9,0.0,Partly cloudy throughout the day.,2020-11-22
2020-11-24,4,10.8,66.1,22.1,0.0,Partly cloudy throughout the day.,2020-11-23
2020-11-25,4,10.4,68.4,23.2,0.0,Partly cloudy throughout the day.,2020-11-24
2020-11-26,4,11.1,68.4,23.3,0.0,Partly cloudy throughout the day.,2020-11-25
2020-11-27,4,13.6,65.3,32.4,0.0,Partly cloudy throughout the day.,2020-11-26
2020-11-28,4,15.1,63.4,34.9,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2020-11-27
2020-11-29,4,12.5,65.7,23.9,0.0,Partly cloudy throughout the day.,2020-11-28
2020-11-30,4,11.7,71.6,21.4,0.0,Partly cloudy throughout the day.,2020-11-29
2020-12-01,4,10.3,74.7,30.9,100.0,Partly cloudy throughout the day with late afternoon rain.,2020-11-30
2020-12-02,4,8.3,75.7,16.6,100.0,Partly cloudy throughout the day with rain clearing later.,2020-12-01
2020-12-03,4,8.1,66.8,21.5,0.0,Partly cloudy throughout the day.,2020-12-02
2020-12-04,4,8.7,84.0,39.5,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-03
2020-12-05,4,6.8,81.4,23.9,100.0,Partly cloudy throughout the day with rain.,2020-12-04
2020-12-06,4,7.2,76.5,19.7,100.0,Partly cloudy throughout the day with rain clearing later.,2020-12-05
2020-12-07,4,7.6,65.4,23.2,0.0,Becoming cloudy in the afternoon.,2020-12-06
2020-12-08,4,8.4,67.0,21.7,100.0,Cloudy skies throughout the day with early morning rain.,2020-12-07
2020-12-09,4,8.4,68.2,23.0,100.0,Partly cloudy throughout the day with rain.,2020-12-08
2020-12-10,4,7.4,67.1,22.2,100.0,Partly cloudy throughout the day with morning rain.,2020-12-09
2020-12-11,4,6.8,70.6,20.9,100.0,Partly cloudy throughout the day with rain.,2020-12-10
2020-12-12,4,7.9,84.1,17.5,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2020-12-11
2020-12-13,4,9.1,69.2,23.9,100.0,Clear conditions throughout the day with morning rain.,2020-12-12
2020-12-14,4,10.1,67.3,21.5,0.0,Partly cloudy throughout the day.,2020-12-13
2020-12-15,4,10.6,78.1,16.5,100.0,Cloudy skies throughout the day with rain.,2020-12-14
2020-12-16,4,11.5,80.1,25.0,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2020-12-15
2020-12-17,4,11.4,74.0,18.9,0.0,Partly cloudy throughout the day.,2020-12-16
2020-12-18,4,11.9,71.1,20.3,100.0,Partly cloudy throughout the day with early morning rain.,2020-12-17
2020-12-19,4,11.4,84.9,17.6,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-18
2020-12-20,4,11.2,90.2,15.6,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-19
2020-12-21,4,11.1,80.1,20.4,100.0,Becoming cloudy in the afternoon with rain.,2020-12-20
2020-12-22,4,11.9,81.9,19.7,100.0,Partly cloudy throughout the day with rain clearing later.,2020-12-21
2020-12-23,4,12.7,81.9,21.2,0.0,Partly cloudy throughout the day.,2020-12-22
2020-12-24,4,12.7,77.9,38.0,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2020-12-23
2020-12-25,4,8.8,68.9,33.2,100.0,Becoming cloudy in the afternoon with rain.,2020-12-24
2020-12-26,4,6.7,65.9,23.2,100.0,Partly cloudy throughout the day with rain clearing later.,2020-12-25
2020-12-27,4,5.6,52.8,26.7,100.0,Partly cloudy throughout the day with late afternoon rain.,2020-12-26
2020-12-28,4,7.4,76.9,40.0,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2020-12-27
2020-12-29,4,7.7,70.6,23.7,100.0,Partly cloudy throughout the day with early morning rain.,2020-12-28
2020-12-30,4,6.8,64.9,20.9,0.0,Partly cloudy throughout the day.,2020-12-29
2020-12-31,4,6.3,59.3,23.7,100.0,Partly cloudy throughout the day with rain.,2020-12-30
2021-01-01,4,6.9,83.3,40.8,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-31
2021-01-02,4,7.7,81.0,33.1,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-01
2021-01-03,4,8.4,81.9,32.2,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-02
2021-01-04,4,6.5,83.1,39.9,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-01-03
2021-01-05,4,5.8,80.4,14.4,100.0,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,2021-01-04
2021-01-06,4,5.5,72.3,17.6,100.0,Partly cloudy throughout the day with rain.,2021-01-05
2021-01-07,4,4.9,61.9,22.1,0.0,Partly cloudy throughout the day.,2021-01-06
2021-01-08,4,5.4,58.6,23.1,0.0,Partly cloudy throughout the day.,2021-01-07
2021-01-09,4,6.3,53.9,42.5,0.0,Partly cloudy throughout the day.,2021-01-08
2021-01-10,4,7.2,65.4,21.1,100.0,Cloudy skies throughout the day with rain in the morning and afternoon.,2021-01-09
2021-01-11,4,6.2,66.1,19.0,0.0,Becoming cloudy in the afternoon.,2021-01-10
2021-01-12,4,5.0,61.4,21.6,0.0,Partly cloudy throughout the day.,2021-01-11
2021-01-13,4,7.1,70.6,17.8,0.0,Clear conditions throughout the day.,2021-01-12
2021-01-14,4,8.4,79.7,17.8,0.0,Partly cloudy throughout the day.,2021-01-13
2021-01-15,4,9.4,78.1,20.7,100.0,Partly cloudy throughout the day with rain.,2021-01-14
2021-01-16,4,7.9,77.7,15.9,0.0,Partly cloudy throughout the day.,2021-01-15
2021-01-17,4,7.1,72.0,22.3,0.0,Partly cloudy throughout the day.,2021-01-16
2021-01-18,4,7.8,61.9,23.1,0.0,Clear conditions throughout the day.,2021-01-17
2021-01-19,4,7.5,66.8,23.1,0.0,Partly cloudy throughout the day.,2021-01-18
2021-01-20,4,8.0,75.2,23.7,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-01-19
2021-01-21,4,9.3,88.3,21.6,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-20
2021-01-22,4,10.5,89.7,40.3,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-21
2021-01-23,4,10.2,63.0,39.0,100.0,Partly cloudy throughout the day with rain clearing later.,2021-01-22
2021-01-24,4,10.2,57.8,25.7,0.0,Clearing in the afternoon.,2021-01-23
2021-01-25,4,9.6,47.4,44.7,0.0,Partly cloudy throughout the day.,2021-01-24
2021-01-26,4,7.2,43.6,21.9,0.0,Clear conditions throughout the day.,2021-01-25
2021-01-27,4,7.3,58.1,22.5,0.0,Clearing in the afternoon.,2021-01-26
2021-01-28,4,8.8,72.8,25.0,0.0,Partly cloudy throughout the day.,2021-01-27
2021-01-29,4,13.7,58.6,40.4,0.0,Partly cloudy throughout the day.,2021-01-28
2021-01-30,4,12.3,59.6,24.9,100.0,Partly cloudy throughout the day with rain.,2021-01-29
2021-01-31,4,11.4,80.0,19.8,100.0,Clearing in the afternoon with rain clearing later.,2021-01-30
2021-02-01,4,10.8,78.4,16.9,100.0,Partly cloudy throughout the day with early morning rain.,2021-01-31
2021-02-02,4,11.5,80.1,19.5,0.0,Partly cloudy throughout the day.,2021-02-01
2021-02-03,4,12.2,83.1,17.8,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-02-02
2021-02-04,4,12.2,84.6,17.8,100.0,Partly cloudy throughout the day with rain.,2021-02-03
2021-02-05,4,12.9,81.4,31.4,0.0,Partly cloudy throughout the day.,2021-02-04
2021-02-06,4,13.0,74.0,41.1,0.0,Partly cloudy throughout the day.,2021-02-05
2021-02-07,4,11.9,77.0,28.4,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-02-06
2021-02-08,4,10.4,59.2,43.3,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-02-07
2021-02-09,4,10.9,75.1,40.3,100.0,Partly cloudy throughout the day with rain.,2021-02-08
2021-02-10,4,11.0,79.5,30.1,100.0,Partly cloudy throughout the day with rain clearing later.,2021-02-09
2021-02-11,4,11.3,69.3,19.3,0.0,Partly cloudy throughout the day.,2021-02-10
2021-02-12,4,9.9,76.2,36.0,100.0,Partly cloudy throughout the day with rain.,2021-02-11
2021-02-13,4,7.5,85.4,19.9,100.0,Cloudy skies throughout the day with rain.,2021-02-12
2021-02-14,4,6.7,49.3,39.8,0.0,Clearing in the afternoon.,2021-02-13
2021-02-15,4,6.0,56.3,19.7,0.0,Partly cloudy throughout the day.,2021-02-14
2021-02-16,4,8.3,70.7,31.7,0.0,Partly cloudy throughout the day.,2021-02-15
2021-02-17,4,10.1,78.7,17.8,0.0,Partly cloudy throughout the day.,2021-02-16
2021-02-18,4,11.6,76.9,16.0,0.0,Partly cloudy throughout the day.,2021-02-17
2021-02-19,4,12.2,81.2,11.2,0.0,Partly cloudy throughout the day.,2021-02-18
2021-02-20,4,11.8,80.0,26.6,0.0,Partly cloudy throughout the day.,2021-02-19
2021-02-21,4,11.8,73.9,44.5,0.0,Clear conditions throughout the day.,2021-02-20
2021-02-22,4,13.8,62.8,45.3,100.0,Partly cloudy throughout the day with afternoon rain.,2021-02-21
2021-02-23,4,12.8,74.3,16.1,0.0,Partly cloudy throughout the day.,2021-02-22
2021-02-24,4,13.4,73.1,17.6,100.0,Clear conditions throughout the day with early morning rain.,2021-02-23
2021-02-25,4,13.2,68.0,16.0,0.0,Clear conditions throughout the day.,2021-02-24
2021-02-26,4,10.9,83.9,10.9,100.0,Partly cloudy throughout the day with early morning rain.,2021-02-25
2021-02-27,4,11.7,80.4,28.7,100.0,Partly cloudy throughout the day with morning rain.,2021-02-26
2021-02-28,4,12.3,66.9,33.1,0.0,Clear conditions throughout the day.,2021-02-27
2021-03-01,4,10.9,61.4,23.5,0.0,Clear conditions throughout the day.,2021-02-28
2021-03-02,4,11.6,58.3,23.2,0.0,Partly cloudy throughout the day.,2021-03-01
2021-03-03,4,11.5,61.5,17.7,0.0,Partly cloudy throughout the day.,2021-03-02
2021-03-04,4,10.0,74.1,17.6,0.0,Partly cloudy throughout the day.,2021-03-03
2021-03-05,4,11.1,77.1,21.6,100.0,Partly cloudy throughout the day with early morning rain.,2021-03-04
2021-03-06,4,11.7,74.8,25.3,0.0,Partly cloudy throughout the day.,2021-03-05
2021-03-07,4,10.6,68.7,16.5,0.0,Partly cloudy throughout the day.,2021-03-06
2021-03-08,4,10.9,67.7,19.3,0.0,Clearing in the afternoon.,2021-03-07
2021-03-09,4,11.5,74.5,20.5,100.0,Partly cloudy throughout the day with rain.,2021-03-08
2021-03-10,4,10.5,72.7,25.0,100.0,Clear conditions throughout the day with early morning rain.,2021-03-09
2021-03-11,4,11.8,71.5,24.1,0.0,Partly cloudy throughout the day.,2021-03-10
2021-03-12,4,15.1,57.6,40.2,0.0,Partly cloudy throughout the day.,2021-03-11
2021-03-13,4,12.8,46.5,44.7,0.0,Partly cloudy throughout the day.,2021-03-12
2021-03-14,4,14.7,32.8,46.2,0.0,Partly cloudy throughout the day.,2021-03-13
2021-03-15,4,12.5,44.0,22.5,0.0,Partly cloudy throughout the day.,2021-03-14
2021-03-16,4,12.3,54.7,25.9,0.0,Clear conditions throughout the day.,2021-03-15
2021-03-17,4,10.5,52.4,28.6,100.0,Becoming cloudy in the afternoon with late afternoon rain.,2021-03-16
2021-03-18,4,9.6,61.1,27.0,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-03-17
2021-03-19,4,9.4,57.5,44.9,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-03-18
2021-03-20,4,9.0,48.1,29.3,0.0,Partly cloudy throughout the day.,2021-03-19
2021-03-21,4,8.1,58.1,19.9,0.0,Partly cloudy throughout the day.,2021-03-20
2021-03-22,4,10.2,56.4,23.0,0.0,Partly cloudy throughout the day.,2021-03-21
2021-03-23,4,11.1,61.9,17.2,0.0,Becoming cloudy in the afternoon.,2021-03-22
2021-03-24,4,11.2,70.8,16.3,0.0,Partly cloudy throughout the day.,2021-03-23
2021-03-25,4,12.0,75.4,16.9,0.0,Becoming cloudy in the afternoon.,2021-03-24
2021-03-26,4,13.1,77.9,13.7,0.0,Partly cloudy throughout the day.,2021-03-25
2021-03-27,4,14.0,81.4,21.6,0.0,Partly cloudy throughout the day.,2021-03-26
2021-03-28,4,13.8,82.0,17.9,0.0,Becoming cloudy in the afternoon.,2021-03-27
2021-03-29,4,13.5,76.6,13.8,100.0,Clear conditions throughout the day with early morning rain.,2021-03-28
2021-03-30,4,14.6,71.2,16.0,0.0,Clear conditions throughout the day.,2021-03-29
2021-03-31,4,16.2,60.1,19.5,0.0,Clear conditions throughout the day.,2021-03-30
2021-04-01,4,16.2,61.6,17.6,0.0,Clearing in the afternoon.,2021-03-31
2021-04-02,4,14.2,76.9,12.0,0.0,Partly cloudy throughout the day.,2021-04-01
2021-04-03,4,15.4,80.5,20.2,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-04-02
2021-04-04,4,13.7,68.7,19.9,0.0,Partly cloudy throughout the day.,2021-04-03
2021-04-05,4,13.4,69.3,21.8,0.0,Partly cloudy throughout the day.,2021-04-04
2021-04-06,4,13.5,62.2,32.2,0.0,Partly cloudy throughout the day.,2021-04-05
2021-04-07,4,10.1,52.0,33.9,100.0,Partly cloudy throughout the day with rain in the morning and afternoon.,2021-04-06
2021-04-08,4,10.7,56.1,34.4,0.0,Clear conditions throughout the day.,2021-04-07
2021-04-09,4,11.2,63.7,14.4,0.0,Partly cloudy throughout the day.,2021-04-08
2021-04-10,4,12.9,66.4,27.9,100.0,Cloudy skies throughout the day with rain.,2021-04-09
2021-04-11,4,12.5,81.1,25.4,100.0,Cloudy skies throughout the day with rain clearing later.,2021-04-10
2021-04-12,4,12.6,89.3,33.1,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-04-11
2021-04-13,4,12.2,71.9,15.4,100.0,Partly cloudy throughout the day with rain clearing later.,2021-04-12
2021-04-14,4,12.0,69.9,26.8,100.0,Partly cloudy throughout the day with afternoon rain.,2021-04-13
2021-04-15,4,11.3,67.9,32.6,0.0,Partly cloudy throughout the day.,2021-04-14
2021-04-16,4,11.5,58.6,34.2,100.0,Partly cloudy throughout the day with rain.,2021-04-15
2021-04-17,4,12.4,51.6,34.9,100.0,Cloudy skies throughout the day with morning rain.,2021-04-16
2021-04-18,4,12.0,58.3,21.7,100.0,Partly cloudy throughout the day with rain.,2021-04-17
2021-04-19,4,12.4,64.0,19.6,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-04-18
2021-04-20,4,12.8,71.5,23.9,0.0,Partly cloudy throughout the day.,2021-04-19
2021-04-21,4,13.0,81.1,30.5,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-04-20
2021-04-22,4,13.2,71.0,19.1,0.0,Clear conditions throughout the day.,2021-04-21
2021-04-23,4,15.1,66.0,16.0,0.0,Clear conditions throughout the day.,2021-04-22
2021-04-24,4,16.4,55.6,17.8,0.0,Partly cloudy throughout the day.,2021-04-23
2021-04-25,4,15.5,65.9,17.7,0.0,Partly cloudy throughout the day.,2021-04-24
2021-04-26,4,16.2,66.5,50.2,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-04-25
2021-04-27,4,15.8,70.2,25.7,100.0,Cloudy skies throughout the day with late afternoon rain.,2021-04-26
2021-04-28,4,14.6,83.4,14.4,100.0,Cloudy skies throughout the day with rain.,2021-04-27
2021-04-29,4,14.1,90.3,17.0,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-04-28
2021-04-30,4,14.5,88.6,18.0,0.0,Partly cloudy throughout the day.,2021-04-29
2021-05-01,4,14.0,88.8,16.0,100.0,Partly cloudy throughout the day with rain.,2021-04-30
2021-05-02,4,15.4,64.3,44.4,100.0,Partly cloudy throughout the day with morning rain.,2021-05-01
2021-05-03,4,14.7,67.1,22.1,0.0,Partly cloudy throughout the day.,2021-05-02
2021-05-04,4,14.2,75.7,16.1,0.0,Partly cloudy throughout the day.,2021-05-03
2021-05-05,4,18.4,52.9,43.2,0.0,Partly cloudy throughout the day.,2021-05-04
2021-05-06,4,17.1,61.6,45.0,0.0,Partly cloudy throughout the day.,2021-05-05
2021-05-07,4,19.7,59.8,43.3,0.0,Partly cloudy throughout the day.,2021-05-06
2021-05-08,4,16.1,73.8,17.8,0.0,Partly cloudy throughout the day.,2021-05-07
2021-05-09,4,17.4,68.4,35.9,0.0,Partly cloudy throughout the day.,2021-05-08
2021-05-10,4,17.8,76.6,37.8,100.0,Cloudy skies throughout the day with rain.,2021-05-09
2021-05-11,4,17.0,82.0,18.5,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-05-10
2021-05-12,4,16.6,64.5,39.7,0.0,Partly cloudy throughout the day.,2021-05-11
2021-05-13,4,16.0,74.9,25.2,100.0,Partly cloudy throughout the day with morning rain.,2021-05-12
2021-05-14,4,15.7,76.4,22.5,100.0,Partly cloudy throughout the day with rain.,2021-05-13
2021-05-15,4,16.1,67.4,38.2,0.0,Partly cloudy throughout the day.,2021-05-14
2021-05-16,4,17.8,71.8,39.4,100.0,Partly cloudy throughout the day with rain.,2021-05-15
2021-05-17,4,18.7,51.3,31.0,0.0,Partly cloudy throughout the day.,2021-05-16
2021-05-18,4,17.1,67.0,28.4,0.0,Partly cloudy throughout the day.,2021-05-17
2021-05-19,4,17.9,56.7,33.7,0.0,Partly cloudy throughout the day.,2021-05-18
2021-05-20,4,17.6,53.9,17.7,0.0,Partly cloudy throughout the day.,2021-05-19
2021-05-21,4,16.7,70.4,22.7,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-05-20
2021-05-22,4,16.8,84.6,16.9,100.0,Cloudy skies throughout the day with rain clearing later.,2021-05-21
2021-05-23,4,17.7,75.1,38.1,0.0,Partly cloudy throughout the day.,2021-05-22
2021-05-24,4,16.0,86.2,24.7,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-05-23
2021-05-25,4,17.0,70.3,33.8,0.0,Clear conditions throughout the day.,2021-05-24
2021-05-26,4,16.2,70.3,16.9,0.0,Partly cloudy throughout the day.,2021-05-25
2021-05-27,4,16.9,77.7,14.4,0.0,Partly cloudy throughout the day.,2021-05-26
2021-05-28,4,17.9,77.9,22.0,0.0,Partly cloudy throughout the day.,2021-05-27
2021-05-29,4,17.7,82.5,9.6,0.0,Partly cloudy throughout the day.,2021-05-28
2021-05-30,4,20.0,71.3,12.6,100.0,Partly cloudy throughout the day with early morning rain.,2021-05-29
2021-05-31,4,19.5,63.8,27.0,0.0,Partly cloudy throughout the day.,2021-05-30
2021-06-01,4,18.9,62.9,14.4,0.0,Partly cloudy throughout the day.,2021-05-31
2021-06-02,4,19.1,72.9,25.7,100.0,Partly cloudy throughout the day with rain clearing later.,2021-06-01
2021-06-03,4,20.1,64.5,16.9,100.0,Partly cloudy throughout the day with morning rain.,2021-06-02
2021-06-04,4,20.8,59.3,24.4,0.0,Becoming cloudy in the afternoon.,2021-06-03
2021-06-05,4,20.3,71.2,13.0,0.0,Partly cloudy throughout the day.,2021-06-04
2021-06-06,4,20.3,81.8,15.2,0.0,Partly cloudy throughout the day.,2021-06-05
2021-06-07,4,21.2,77.8,12.6,100.0,Clearing in the afternoon with late afternoon rain.,2021-06-06
2021-06-08,4,21.4,76.5,16.4,100.0,Partly cloudy throughout the day with rain.,2021-06-07
2021-06-09,4,22.5,68.4,17.6,100.0,Partly cloudy throughout the day with rain clearing later.,2021-06-08
2021-06-10,4,23.6,63.7,21.2,0.0,Partly cloudy throughout the day.,2021-06-09
2021-06-11,4,22.9,72.4,14.5,0.0,Partly cloudy throughout the day.,2021-06-10
2021-06-12,4,23.0,75.5,11.8,0.0,Partly cloudy throughout the day.,2021-06-11
2021-06-13,4,23.2,83.4,18.0,0.0,Partly cloudy throughout the day.,2021-06-12
2021-06-14,4,23.3,82.5,15.5,0.0,Becoming cloudy in the afternoon.,2021-06-13
2021-06-15,4,24.4,79.0,9.7,0.0,Clearing in the afternoon.,2021-06-14
2021-06-16,4,24.7,80.9,18.3,0.0,Partly cloudy throughout the day.,2021-06-15
2021-06-17,4,25.2,68.9,25.9,0.0,Partly cloudy throughout the day.,2021-06-16
2021-06-18,4,24.5,67.4,32.2,0.0,Partly cloudy throughout the day.,2021-06-17
2021-06-19,4,23.7,74.7,26.0,0.0,Partly cloudy throughout the day.,2021-06-18
2021-06-20,4,24.0,85.0,27.7,100.0,Partly cloudy throughout the day with rain.,2021-06-19
2021-06-21,4,23.8,79.5,20.4,0.0,Clearing in the afternoon.,2021-06-20
2021-06-22,4,23.7,76.1,18.4,0.0,Partly cloudy throughout the day.,2021-06-21
2021-06-23,4,23.4,72.8,21.4,0.0,Becoming cloudy in the afternoon.,2021-06-22
2021-06-24,4,23.8,64.6,36.4,0.0,Clear conditions throughout the day.,2021-06-23
2021-06-25,4,23.0,63.4,17.5,0.0,Partly cloudy throughout the day.,2021-06-24
2021-06-26,4,22.7,71.0,18.2,0.0,Partly cloudy throughout the day.,2021-06-25
2021-06-27,4,23.9,70.8,10.8,0.0,Partly cloudy throughout the day.,2021-06-26
2021-06-28,4,25.8,58.8,13.6,0.0,Becoming cloudy in the afternoon.,2021-06-27
2021-06-29,4,25.1,57.3,36.0,0.0,Partly cloudy throughout the day.,2021-06-28
2021-06-30,4,23.6,56.4,40.9,0.0,Clear conditions throughout the day.,2021-06-29
2021-07-01,4,22.0,74.6,17.9,0.0,Partly cloudy throughout the day.,2021-06-30
2021-07-02,4,22.5,75.9,14.5,0.0,Partly cloudy throughout the day.,2021-07-01
2021-07-03,4,23.0,76.6,13.1,0.0,Partly cloudy throughout the day.,2021-07-02
2021-07-04,4,23.0,78.0,31.8,100.0,Partly cloudy throughout the day with rain in the morning and afternoon.,2021-07-03
2021-07-05,4,23.1,74.7,15.9,0.0,Partly cloudy throughout the day.,2021-07-04
2021-07-06,4,24.0,78.6,14.9,0.0,Partly cloudy throughout the day.,2021-07-05
2021-07-07,4,24.4,76.4,12.7,0.0,Becoming cloudy in the afternoon.,2021-07-06
2021-07-08,4,25.8,59.5,47.7,100.0,Partly cloudy throughout the day with afternoon rain.,2021-07-07
2021-07-09,4,24.1,53.7,19.7,0.0,Clear conditions throughout the day.,2021-07-08
2021-07-10,4,23.3,70.8,14.7,0.0,Clear conditions throughout the day.,2021-07-09
2021-07-11,4,24.0,75.8,24.1,0.0,Clear conditions throughout the day.,2021-07-10
2021-07-12,4,24.3,76.4,33.1,0.0,Partly cloudy throughout the day.,2021-07-11
2021-07-13,4,25.8,54.5,43.2,100.0,Partly cloudy throughout the day with rain clearing later.,2021-07-12
2021-07-14,4,22.7,54.4,30.6,0.0,Partly cloudy throughout the day.,2021-07-13
2021-07-15,4,22.2,72.2,17.9,0.0,Partly cloudy throughout the day.,2021-07-14
2021-07-16,4,22.2,74.6,19.6,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-07-15
2021-07-17,4,23.7,66.1,21.4,100.0,Partly cloudy throughout the day with morning rain.,2021-07-16
2021-07-18,4,27.0,53.6,21.2,0.0,Partly cloudy throughout the day.,2021-07-17
2021-07-19,4,27.2,56.2,17.6,0.0,Partly cloudy throughout the day.,2021-07-18
2021-07-20,4,25.5,72.0,21.3,0.0,Partly cloudy throughout the day.,2021-07-19
2021-07-21,4,24.5,80.9,14.7,0.0,Partly cloudy throughout the day.,2021-07-20
2021-07-22,4,24.7,79.4,12.8,0.0,Partly cloudy throughout the day.,2021-07-21
2021-07-23,4,25.1,78.7,12.9,0.0,Partly cloudy throughout the day.,2021-07-22
2021-07-24,4,25.2,80.0,26.8,0.0,Partly cloudy throughout the day.,2021-07-23
2021-07-25,4,25.5,72.7,18.3,0.0,Partly cloudy throughout the day.,2021-07-24
2021-07-26,4,25.5,76.4,18.2,100.0,Clearing in the afternoon with rain.,2021-07-25
2021-07-27,4,25.1,73.0,19.9,0.0,Clearing in the afternoon.,2021-07-26
2021-07-28,4,25.4,74.4,16.0,0.0,Partly cloudy throughout the day.,2021-07-27
2021-07-29,4,25.0,74.9,16.1,0.0,Partly cloudy throughout the day.,2021-07-28
2021-07-30,4,25.5,79.5,17.1,0.0,Clearing in the afternoon.,2021-07-29
2021-07-31,4,25.3,78.4,16.3,0.0,Partly cloudy throughout the day.,2021-07-30
2021-08-01,4,26.4,57.0,44.2,100.0,Clearing in the afternoon with morning rain.,2021-07-31
2021-08-02,4,24.5,56.2,27.2,0.0,Partly cloudy throughout the day.,2021-08-01
2021-08-03,4,23.1,67.9,24.9,0.0,Becoming cloudy in the afternoon.,2021-08-02
2021-08-04,4,22.2,74.7,18.9,100.0,Partly cloudy throughout the day with afternoon rain.,2021-08-03
2021-08-05,4,23.1,66.5,31.7,0.0,Partly cloudy throughout the day.,2021-08-04
2021-08-06,4,23.8,73.3,30.7,0.0,Partly cloudy throughout the day.,2021-08-05
2021-08-07,4,23.7,73.8,21.3,0.0,Partly cloudy throughout the day.,2021-08-06
2021-08-08,4,26.9,49.2,39.4,0.0,Partly cloudy throughout the day.,2021-08-07
2021-08-09,4,24.0,61.0,16.9,0.0,Partly cloudy throughout the day.,2021-08-08
2021-08-10,4,25.9,60.7,11.5,0.0,Partly cloudy throughout the day.,2021-08-09
2021-08-11,4,26.9,57.3,16.9,0.0,Becoming cloudy in the afternoon.,2021-08-10
2021-08-12,4,26.6,64.5,13.0,100.0,Partly cloudy throughout the day with afternoon rain.,2021-08-11
2021-08-13,4,28.2,61.9,17.4,0.0,Partly cloudy throughout the day.,2021-08-12
2021-08-14,4,28.5,61.2,15.8,0.0,Clear conditions throughout the day.,2021-08-13
2021-08-15,4,26.6,70.2,15.2,100.0,Clear conditions throughout the day with morning rain.,2021-08-14
2021-08-16,4,26.4,76.8,29.2,0.0,Partly cloudy throughout the day.,2021-08-15
2021-08-17,4,26.8,56.5,18.4,0.0,Clearing in the afternoon.,2021-08-16
2021-08-18,4,25.7,55.4,16.0,0.0,Clear conditions throughout the day.,2021-08-17
2021-08-19,4,25.3,59.0,16.0,0.0,Clear conditions throughout the day.,2021-08-18
2021-08-20,4,24.7,66.4,14.3,0.0,Partly cloudy throughout the day.,2021-08-19
2021-08-21,4,25.0,70.3,14.3,0.0,Clear conditions throughout the day.,2021-08-20
2021-08-22,4,24.9,77.1,16.6,0.0,Partly cloudy throughout the day.,2021-08-21
2021-08-23,4,25.2,76.2,14.1,0.0,Partly cloudy throughout the day.,2021-08-22
2021-08-24,4,23.2,70.2,37.0,100.0,Partly cloudy throughout the day with rain.,2021-08-23
2021-08-25,4,23.4,64.5,22.1,0.0,Partly cloudy throughout the day.,2021-08-24
2021-08-26,4,24.0,65.5,28.2,0.0,Partly cloudy throughout the day.,2021-08-25
2021-08-27,4,23.6,68.5,17.8,0.0,Clearing in the afternoon.,2021-08-26
2021-08-28,4,23.2,65.9,31.4,0.0,Partly cloudy throughout the day.,2021-08-27
2021-08-29,4,23.1,63.5,15.3,0.0,Partly cloudy throughout the day.,2021-08-28
2021-08-30,4,22.3,67.5,18.2,0.0,Partly cloudy throughout the day.,2021-08-29
2021-08-31,4,22.3,71.6,21.7,0.0,Partly cloudy throughout the day.,2021-08-30
2021-09-01,4,23.0,71.6,12.8,0.0,Clear conditions throughout the day.,2021-08-31
2021-09-02,4,23.7,59.9,31.8,100.0,Partly cloudy throughout the day with rain.,2021-09-01
2021-09-03,4,23.6,66.1,28.7,0.0,Partly cloudy throughout the day.,2021-09-02
2021-09-04,4,24.2,62.3,19.7,0.0,Partly cloudy throughout the day.,2021-09-03
